ORDERNUMBER,QUANTITYORDERED,PRICE_EACH (After Discount),CUSTOMER_TYPE,GROSS_SALES_VALUE,Date_Of_Sale (mm-dd-yyyy),STATUS,QTR_ID_of_Order,MONTH_ID_Of_Order,YEAR_Of_Order,CUSTOMERNAME,PHONE,CITY,POSTALCODE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,Customer_Company_Size
10288,369,40.62,3,14989,09-01-2004,Shipped,3,9,2004,Handji Gifts& Co,+65 224 1555,Singapore,69045,Singapore,Victorino,Wendy,Small
10289,374,100,2,37400,09-03-2004,Shipped,3,9,2004,Herkku Gifts,+47 2267 3215,Bergen,N 5804,Norway,Oeztan,Veysel,Medium
10289,360,56.07,1,20185,09-03-2004,Shipped,3,9,2004,Herkku Gifts,+47 2267 3215,Bergen,N 5804,Norway,Oeztan,Veysel,Small
10289,379,100,3,37900,09-03-2004,Shipped,3,9,2004,Herkku Gifts,+47 2267 3215,Bergen,N 5804,Norway,Oeztan,Veysel,Large
10289,381,48.38,4,18433,09-03-2004,Shipped,3,9,2004,Herkku Gifts,+47 2267 3215,Bergen,N 5804,Norway,Oeztan,Veysel,Small
10290,362,96.23,2,34835,09-07-2004,Shipped,3,9,2004,Auto-Moto Classics Inc.,6175558428,Brickhaven,58339,USA,Taylor,Leslie,Small
10290,381,100,1,38100,09-07-2004,Shipped,3,9,2004,Auto-Moto Classics Inc.,6175558428,Brickhaven,58339,USA,Taylor,Leslie,Medium
10291,373,100,11,37300,09-08-2004,Shipped,3,9,2004,Scandinavian Gift Ideas,0695-34 6555,Boras,S-844 67,Sweden,Larsson,Maria,Large
10291,366,100,4,36600,09-08-2004,Shipped,3,9,2004,Scandinavian Gift Ideas,0695-34 6555,Boras,S-844 67,Sweden,Larsson,Maria,Medium
10291,377,100,8,37700,09-08-2004,Shipped,3,9,2004,Scandinavian Gift Ideas,0695-34 6555,Boras,S-844 67,Sweden,Larsson,Maria,Medium
10291,377,100,10,37700,09-08-2004,Shipped,3,9,2004,Scandinavian Gift Ideas,0695-34 6555,Boras,S-844 67,Sweden,Larsson,Maria,Medium
10291,362,57.73,2,20898,09-08-2004,Shipped,3,9,2004,Scandinavian Gift Ideas,0695-34 6555,Boras,S-844 67,Sweden,Larsson,Maria,Small
10291,383,100,12,38300,09-08-2004,Shipped,3,9,2004,Scandinavian Gift Ideas,0695-34 6555,Boras,S-844 67,Sweden,Larsson,Maria,Medium
10291,373,50.59,14,18870,09-08-2004,Shipped,3,9,2004,Scandinavian Gift Ideas,0695-34 6555,Boras,S-844 67,Sweden,Larsson,Maria,Small
10291,359,100,13,35900,09-08-2004,Shipped,3,9,2004,Scandinavian Gift Ideas,0695-34 6555,Boras,S-844 67,Sweden,Larsson,Maria,Small
10291,384,100,5,38400,09-08-2004,Shipped,3,9,2004,Scandinavian Gift Ideas,0695-34 6555,Boras,S-844 67,Sweden,Larsson,Maria,Medium
10291,365,51.82,9,18914,09-08-2004,Shipped,3,9,2004,Scandinavian Gift Ideas,0695-34 6555,Boras,S-844 67,Sweden,Larsson,Maria,Small
10291,384,100,1,38400,09-08-2004,Shipped,3,9,2004,Scandinavian Gift Ideas,0695-34 6555,Boras,S-844 67,Sweden,Larsson,Maria,Medium
10291,362,83.79,3,30332,09-08-2004,Shipped,3,9,2004,Scandinavian Gift Ideas,0695-34 6555,Boras,S-844 67,Sweden,Larsson,Maria,Small
10291,368,71.75,7,26404,09-08-2004,Shipped,3,9,2004,Scandinavian Gift Ideas,0695-34 6555,Boras,S-844 67,Sweden,Larsson,Maria,Small
10291,364,100,6,36400,09-08-2004,Shipped,3,9,2004,Scandinavian Gift Ideas,0695-34 6555,Boras,S-844 67,Sweden,Larsson,Maria,Medium
10292,357,100,8,35700,09-08-2004,Shipped,3,9,2004,Land of Toys Inc.,2125557818,NYC,10022,USA,Yu,Kwai,Small
10292,362,100,7,36200,09-08-2004,Shipped,3,9,2004,Land of Toys Inc.,2125557818,NYC,10022,USA,Yu,Kwai,Medium
10292,377,100,11,37700,09-08-2004,Shipped,3,9,2004,Land of Toys Inc.,2125557818,NYC,10022,USA,Yu,Kwai,Medium
10292,357,100,12,35700,09-08-2004,Shipped,3,9,2004,Land of Toys Inc.,2125557818,NYC,10022,USA,Yu,Kwai,Small
10292,380,100,2,38000,09-08-2004,Shipped,3,9,2004,Land of Toys Inc.,2125557818,NYC,10022,USA,Yu,Kwai,Large
10292,376,53.75,5,20210,09-08-2004,Shipped,3,9,2004,Land of Toys Inc.,2125557818,NYC,10022,USA,Yu,Kwai,Small
10292,375,30.06,9,11273,09-08-2004,Shipped,3,9,2004,Land of Toys Inc.,2125557818,NYC,10022,USA,Yu,Kwai,Small
10292,363,100,4,36300,09-08-2004,Shipped,3,9,2004,Land of Toys Inc.,2125557818,NYC,10022,USA,Yu,Kwai,Medium
10292,386,46.53,10,17961,09-08-2004,Shipped,3,9,2004,Land of Toys Inc.,2125557818,NYC,10022,USA,Yu,Kwai,Small
10292,367,67.73,3,24857,09-08-2004,Shipped,3,9,2004,Land of Toys Inc.,2125557818,NYC,10022,USA,Yu,Kwai,Small
10292,377,100,6,37700,09-08-2004,Shipped,3,9,2004,Land of Toys Inc.,2125557818,NYC,10022,USA,Yu,Kwai,Medium
10292,371,55.07,1,20431,09-08-2004,Shipped,3,9,2004,Land of Toys Inc.,2125557818,NYC,10022,USA,Yu,Kwai,Small
10293,382,100,8,38200,09-09-2004,Shipped,3,9,2004,Amica Models & Co.,011-4988555,Torino,10100,Italy,Accorti,Paolo,Large
10293,360,100,9,36000,09-09-2004,Shipped,3,9,2004,Amica Models & Co.,011-4988555,Torino,10100,Italy,Accorti,Paolo,Medium
10293,381,100,7,38100,09-09-2004,Shipped,3,9,2004,Amica Models & Co.,011-4988555,Torino,10100,Italy,Accorti,Paolo,Large
10293,360,100,4,36000,09-09-2004,Shipped,3,9,2004,Amica Models & Co.,011-4988555,Torino,10100,Italy,Accorti,Paolo,Small
10293,358,100,6,35800,09-09-2004,Shipped,3,9,2004,Amica Models & Co.,011-4988555,Torino,10100,Italy,Accorti,Paolo,Small
10293,385,100,3,38500,09-09-2004,Shipped,3,9,2004,Amica Models & Co.,011-4988555,Torino,10100,Italy,Accorti,Paolo,Medium
10293,357,100,2,35700,09-09-2004,Shipped,3,9,2004,Amica Models & Co.,011-4988555,Torino,10100,Italy,Accorti,Paolo,Small
10293,365,71.89,5,26240,09-09-2004,Shipped,3,9,2004,Amica Models & Co.,011-4988555,Torino,10100,Italy,Accorti,Paolo,Small
10293,368,60.06,1,22102,09-09-2004,Shipped,3,9,2004,Amica Models & Co.,011-4988555,Torino,10100,Italy,Accorti,Paolo,Small
10294,381,100,1,38100,09-10-2004,Shipped,3,9,2004,Online Mini Collectables,6175557555,Brickhaven,58339,USA,Barajas,Miguel,Medium
10295,360,100,1,36000,09-10-2004,Shipped,3,9,2004,Gifts4AllAges.com,6175559555,Boston,51003,USA,Yoshido,Juri,Medium
10295,382,84.97,3,32459,09-10-2004,Shipped,3,9,2004,Gifts4AllAges.com,6175559555,Boston,51003,USA,Yoshido,Juri,Medium
10295,362,75.34,4,27273,09-10-2004,Shipped,3,9,2004,Gifts4AllAges.com,6175559555,Boston,51003,USA,Yoshido,Juri,Small
10295,380,58.55,2,22249,09-10-2004,Shipped,3,9,2004,Gifts4AllAges.com,6175559555,Boston,51003,USA,Yoshido,Juri,Small
10295,370,100,5,37000,09-10-2004,Shipped,3,9,2004,Gifts4AllAges.com,6175559555,Boston,51003,USA,Yoshido,Juri,Medium
10296,372,100,7,37200,9-15-2004,Shipped,3,9,2004,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Munich,80686,Germany,Donnermeyer,Michael,Medium
10296,357,96.34,13,34393,9-15-2004,Shipped,3,9,2004,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Munich,80686,Germany,Donnermeyer,Michael,Small
10296,358,84.7,12,30323,9-15-2004,Shipped,3,9,2004,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Munich,80686,Germany,Donnermeyer,Michael,Small
10296,357,71.25,8,25436,9-15-2004,Shipped,3,9,2004,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Munich,80686,Germany,Donnermeyer,Michael,Small
10296,367,53.92,9,19789,9-15-2004,Shipped,3,9,2004,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Munich,80686,Germany,Donnermeyer,Michael,Small
10296,358,77.15,14,27620,9-15-2004,Shipped,3,9,2004,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Munich,80686,Germany,Donnermeyer,Michael,Small
10296,368,71.65,6,26367,9-15-2004,Shipped,3,9,2004,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Munich,80686,Germany,Donnermeyer,Michael,Small
10296,362,48.44,1,17535,9-15-2004,Shipped,3,9,2004,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Munich,80686,Germany,Donnermeyer,Michael,Small
10296,378,100,2,37800,9-15-2004,Shipped,3,9,2004,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Munich,80686,Germany,Donnermeyer,Michael,Medium
10296,370,100,11,37000,9-15-2004,Shipped,3,9,2004,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Munich,80686,Germany,Donnermeyer,Michael,Medium
10296,360,100,4,36000,9-15-2004,Shipped,3,9,2004,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Munich,80686,Germany,Donnermeyer,Michael,Small
10296,358,80.8,3,28926,9-15-2004,Shipped,3,9,2004,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Munich,80686,Germany,Donnermeyer,Michael,Small
10296,383,86.62,5,33175,9-15-2004,Shipped,3,9,2004,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Munich,80686,Germany,Donnermeyer,Michael,Medium
10296,357,45.19,10,16133,9-15-2004,Shipped,3,9,2004,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Munich,80686,Germany,Donnermeyer,Michael,Small
10297,361,82.79,4,29887,9-16-2004,Shipped,3,9,2004,"Clover Collections, Co.",+353 1862 1555,Dublin,2,Ireland,Cassidy,Dean,Small
10297,368,100,6,36800,9-16-2004,Shipped,3,9,2004,"Clover Collections, Co.",+353 1862 1555,Dublin,2,Ireland,Cassidy,Dean,Medium
10297,368,65.51,1,24108,9-16-2004,Shipped,3,9,2004,"Clover Collections, Co.",+353 1862 1555,Dublin,2,Ireland,Cassidy,Dean,Small
10297,359,72.45,5,26010,9-16-2004,Shipped,3,9,2004,"Clover Collections, Co.",+353 1862 1555,Dublin,2,Ireland,Cassidy,Dean,Small
10297,362,100,2,36200,9-16-2004,Shipped,3,9,2004,"Clover Collections, Co.",+353 1862 1555,Dublin,2,Ireland,Cassidy,Dean,Small
10297,364,79.8,7,29047,9-16-2004,Shipped,3,9,2004,"Clover Collections, Co.",+353 1862 1555,Dublin,2,Ireland,Cassidy,Dean,Small
10297,371,100,3,37100,9-16-2004,Shipped,3,9,2004,"Clover Collections, Co.",+353 1862 1555,Dublin,2,Ireland,Cassidy,Dean,Medium
10298,375,96.34,1,36128,9-27-2004,Shipped,3,9,2004,Atelier graphique,40.32.2555,Nantes,44000,France,Schmitt,Carine,Medium
10298,368,48.46,2,17833,9-27-2004,Shipped,3,9,2004,Atelier graphique,40.32.2555,Nantes,44000,France,Schmitt,Carine,Small
10299,359,100,9,35900,9-30-2004,Shipped,3,9,2004,"Toys of Finland, Co.",90-224 8555,Helsinki,21240,Finland,Karttunen,Matti,Small
10299,365,100,11,36500,9-30-2004,Shipped,3,9,2004,"Toys of Finland, Co.",90-224 8555,Helsinki,21240,Finland,Karttunen,Matti,Medium
10299,360,100,8,36000,9-30-2004,Shipped,3,9,2004,"Toys of Finland, Co.",90-224 8555,Helsinki,21240,Finland,Karttunen,Matti,Medium
10299,375,55.95,3,20981,9-30-2004,Shipped,3,9,2004,"Toys of Finland, Co.",90-224 8555,Helsinki,21240,Finland,Karttunen,Matti,Small
10299,385,100,2,38500,9-30-2004,Shipped,3,9,2004,"Toys of Finland, Co.",90-224 8555,Helsinki,21240,Finland,Karttunen,Matti,Large
10299,383,100,10,38300,9-30-2004,Shipped,3,9,2004,"Toys of Finland, Co.",90-224 8555,Helsinki,21240,Finland,Karttunen,Matti,Medium
10299,369,66.49,6,24535,9-30-2004,Shipped,3,9,2004,"Toys of Finland, Co.",90-224 8555,Helsinki,21240,Finland,Karttunen,Matti,Small
10299,368,80.84,1,29749,9-30-2004,Shipped,3,9,2004,"Toys of Finland, Co.",90-224 8555,Helsinki,21240,Finland,Karttunen,Matti,Small
10299,360,42.24,4,15206,9-30-2004,Shipped,3,9,2004,"Toys of Finland, Co.",90-224 8555,Helsinki,21240,Finland,Karttunen,Matti,Small
10299,374,100,7,37400,9-30-2004,Shipped,3,9,2004,"Toys of Finland, Co.",90-224 8555,Helsinki,21240,Finland,Karttunen,Matti,Medium
10299,380,80.55,5,30609,9-30-2004,Shipped,3,9,2004,"Toys of Finland, Co.",90-224 8555,Helsinki,21240,Finland,Karttunen,Matti,Medium
10300,99,100,5,9939,10-04-2003,Shipped,4,10,2003,"Blauer See Auto, Co.",+49 69 66 90 2555,Frankfurt,60528,Germany,Keitel,Roland,Medium
10300,95,100,3,9539,10-04-2003,Shipped,4,10,2003,"Blauer See Auto, Co.",+49 69 66 90 2555,Frankfurt,60528,Germany,Keitel,Roland,Medium
10300,88,76.61,6,6772,10-04-2003,Shipped,4,10,2003,"Blauer See Auto, Co.",+49 69 66 90 2555,Frankfurt,60528,Germany,Keitel,Roland,Small
10300,89,100,2,8939,10-04-2003,Shipped,4,10,2003,"Blauer See Auto, Co.",+49 69 66 90 2555,Frankfurt,60528,Germany,Keitel,Roland,Small
10300,107,92.4,1,9923,10-04-2003,Shipped,4,10,2003,"Blauer See Auto, Co.",+49 69 66 90 2555,Frankfurt,60528,Germany,Keitel,Roland,Medium
10300,115,78.8,8,9093,10-04-2003,Shipped,4,10,2003,"Blauer See Auto, Co.",+49 69 66 90 2555,Frankfurt,60528,Germany,Keitel,Roland,Medium
10300,89,100,7,8939,10-04-2003,Shipped,4,10,2003,"Blauer See Auto, Co.",+49 69 66 90 2555,Frankfurt,60528,Germany,Keitel,Roland,Medium
10300,97,58.78,4,5725,10-04-2003,Shipped,4,10,2003,"Blauer See Auto, Co.",+49 69 66 90 2555,Frankfurt,60528,Germany,Keitel,Roland,Small
10301,103,100,8,10339,10-05-2003,Shipped,4,10,2003,"Norway Gifts By Mail, Co.",+47 2212 1555,Oslo,N 0106,Norway,Klaeboe,Jan,Medium
10301,98,100,4,9839,10-05-2003,Shipped,4,10,2003,"Norway Gifts By Mail, Co.",+47 2212 1555,Oslo,N 0106,Norway,Klaeboe,Jan,Medium
10301,113,100,7,11339,10-05-2003,Shipped,4,10,2003,"Norway Gifts By Mail, Co.",+47 2212 1555,Oslo,N 0106,Norway,Klaeboe,Jan,Large
10301,88,100,5,8839,10-05-2003,Shipped,4,10,2003,"Norway Gifts By Mail, Co.",+47 2212 1555,Oslo,N 0106,Norway,Klaeboe,Jan,Medium
10301,89,100,9,8939,10-05-2003,Shipped,4,10,2003,"Norway Gifts By Mail, Co.",+47 2212 1555,Oslo,N 0106,Norway,Klaeboe,Jan,Medium
10301,105,100,6,10539,10-05-2003,Shipped,4,10,2003,"Norway Gifts By Mail, Co.",+47 2212 1555,Oslo,N 0106,Norway,Klaeboe,Jan,Medium
10301,93,72.02,1,6726,10-05-2003,Shipped,4,10,2003,"Norway Gifts By Mail, Co.",+47 2212 1555,Oslo,N 0106,Norway,Klaeboe,Jan,Small
10301,88,51.32,3,4536,10-05-2003,Shipped,4,10,2003,"Norway Gifts By Mail, Co.",+47 2212 1555,Oslo,N 0106,Norway,Klaeboe,Jan,Small
10301,114,34.36,10,3930,10-05-2003,Shipped,4,10,2003,"Norway Gifts By Mail, Co.",+47 2212 1555,Oslo,N 0106,Norway,Klaeboe,Jan,Small
10301,88,96.37,2,8518,10-05-2003,Shipped,4,10,2003,"Norway Gifts By Mail, Co.",+47 2212 1555,Oslo,N 0106,Norway,Klaeboe,Jan,Small
10301,116,100,11,11639,10-05-2003,Shipped,4,10,2003,"Norway Gifts By Mail, Co.",+47 2212 1555,Oslo,N 0106,Norway,Klaeboe,Jan,Large
10302,109,100,1,10939,10-06-2003,Shipped,4,10,2003,"UK Collectables, Ltd.",(171) 555-2282,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Large
10302,104,89.27,2,9319,10-06-2003,Shipped,4,10,2003,"UK Collectables, Ltd.",(171) 555-2282,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Medium
10302,89,72.7,3,6499,10-06-2003,Shipped,4,10,2003,"UK Collectables, Ltd.",(171) 555-2282,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Small
10302,115,100,5,11539,10-06-2003,Shipped,4,10,2003,"UK Collectables, Ltd.",(171) 555-2282,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Medium
10302,111,100,4,11139,10-06-2003,Shipped,4,10,2003,"UK Collectables, Ltd.",(171) 555-2282,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Medium
10302,114,74.48,6,8520,10-06-2003,Shipped,4,10,2003,"UK Collectables, Ltd.",(171) 555-2282,Liverpool,WX1 6LT,UK,Devon,Elizabeth,Medium
10303,251,49.04,2,12292,10-06-2004,Shipped,4,10,2004,"Iberia Gift Imports, Corp.",(95) 555 82 82,Sevilla,41101,Spain,Roel,Jose Pedro,Small
10303,229,40.21,1,9194,10-06-2004,Shipped,4,10,2004,"Iberia Gift Imports, Corp.",(95) 555 82 82,Sevilla,41101,Spain,Roel,Jose Pedro,Small
10304,252,100,6,25165,10-11-2004,Shipped,4,10,2004,Auto Assoc. & Cie.,30.59.8555,Versailles,78000,France,Tonini,Daniel,Large
10304,244,100,3,24365,10-11-2004,Shipped,4,10,2004,Auto Assoc. & Cie.,30.59.8555,Versailles,78000,France,Tonini,Daniel,Medium
10304,251,98,5,24564,10-11-2004,Shipped,4,10,2004,Auto Assoc. & Cie.,30.59.8555,Versailles,78000,France,Tonini,Daniel,Medium
10304,242,95.55,13,23090,10-11-2004,Shipped,4,10,2004,Auto Assoc. & Cie.,30.59.8555,Versailles,78000,France,Tonini,Daniel,Medium
10304,242,48.52,12,11725,10-11-2004,Shipped,4,10,2004,Auto Assoc. & Cie.,30.59.8555,Versailles,78000,France,Tonini,Daniel,Small
10304,229,100,17,22865,10-11-2004,Shipped,4,10,2004,Auto Assoc. & Cie.,30.59.8555,Versailles,78000,France,Tonini,Daniel,Small
10304,225,100,14,22465,10-11-2004,Shipped,4,10,2004,Auto Assoc. & Cie.,30.59.8555,Versailles,78000,France,Tonini,Daniel,Medium
10304,251,100,7,25065,10-11-2004,Shipped,4,10,2004,Auto Assoc. & Cie.,30.59.8555,Versailles,78000,France,Tonini,Daniel,Medium
10304,229,64.96,9,14853,10-11-2004,Shipped,4,10,2004,Auto Assoc. & Cie.,30.59.8555,Versailles,78000,France,Tonini,Daniel,Small
10304,231,85.87,8,19806,10-11-2004,Shipped,4,10,2004,Auto Assoc. & Cie.,30.59.8555,Versailles,78000,France,Tonini,Daniel,Small
10304,243,100,11,24265,10-11-2004,Shipped,4,10,2004,Auto Assoc. & Cie.,30.59.8555,Versailles,78000,France,Tonini,Daniel,Medium
10304,239,49.3,4,11766,10-11-2004,Shipped,4,10,2004,Auto Assoc. & Cie.,30.59.8555,Versailles,78000,France,Tonini,Daniel,Small
10304,228,30.2,16,6875,10-11-2004,Shipped,4,10,2004,Auto Assoc. & Cie.,30.59.8555,Versailles,78000,France,Tonini,Daniel,Small
10304,249,39.42,15,9802,10-11-2004,Shipped,4,10,2004,Auto Assoc. & Cie.,30.59.8555,Versailles,78000,France,Tonini,Daniel,Small
10304,238,100,10,23765,10-11-2004,Shipped,4,10,2004,Auto Assoc. & Cie.,30.59.8555,Versailles,78000,France,Tonini,Daniel,Medium
10304,241,73.04,2,17577,10-11-2004,Shipped,4,10,2004,Auto Assoc. & Cie.,30.59.8555,Versailles,78000,France,Tonini,Daniel,Small
10304,245,100,1,24465,10-11-2004,Shipped,4,10,2004,Auto Assoc. & Cie.,30.59.8555,Versailles,78000,France,Tonini,Daniel,Medium
10305,243,100,13,24265,10-13-2004,Shipped,4,10,2004,Marta's Replicas Co.,6175558555,Cambridge,51247,USA,Hernandez,Marta,Medium
10305,243,100,5,24265,10-13-2004,Shipped,4,10,2004,Marta's Replicas Co.,6175558555,Cambridge,51247,USA,Hernandez,Marta,Medium
10305,232,100,4,23165,10-13-2004,Shipped,4,10,2004,Marta's Replicas Co.,6175558555,Cambridge,51247,USA,Hernandez,Marta,Medium
10305,241,100,8,24065,10-13-2004,Shipped,4,10,2004,Marta's Replicas Co.,6175558555,Cambridge,51247,USA,Hernandez,Marta,Medium
10305,246,53.48,11,13137,10-13-2004,Shipped,4,10,2004,Marta's Replicas Co.,6175558555,Cambridge,51247,USA,Hernandez,Marta,Small
10305,242,100,9,24165,10-13-2004,Shipped,4,10,2004,Marta's Replicas Co.,6175558555,Cambridge,51247,USA,Hernandez,Marta,Large
10305,227,99.29,14,22504,10-13-2004,Shipped,4,10,2004,Marta's Replicas Co.,6175558555,Cambridge,51247,USA,Hernandez,Marta,Small
10305,250,61.85,2,15441,10-13-2004,Shipped,4,10,2004,Marta's Replicas Co.,6175558555,Cambridge,51247,USA,Hernandez,Marta,Small
10305,229,100,10,22865,10-13-2004,Shipped,4,10,2004,Marta's Replicas Co.,6175558555,Cambridge,51247,USA,Hernandez,Marta,Medium
10305,253,31.47,6,7951,10-13-2004,Shipped,4,10,2004,Marta's Replicas Co.,6175558555,Cambridge,51247,USA,Hernandez,Marta,Small
10305,241,100,1,24065,10-13-2004,Shipped,4,10,2004,Marta's Replicas Co.,6175558555,Cambridge,51247,USA,Hernandez,Marta,Medium
10305,233,100,12,23265,10-13-2004,Shipped,4,10,2004,Marta's Replicas Co.,6175558555,Cambridge,51247,USA,Hernandez,Marta,Medium
10305,245,57.9,7,14165,10-13-2004,Shipped,4,10,2004,Marta's Replicas Co.,6175558555,Cambridge,51247,USA,Hernandez,Marta,Small
10305,247,100,3,24665,10-13-2004,Shipped,4,10,2004,Marta's Replicas Co.,6175558555,Cambridge,51247,USA,Hernandez,Marta,Medium
10306,236,100,13,23565,10-14-2004,Shipped,4,10,2004,"AV Stores, Co.",(171) 555-1555,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium
10306,239,100,14,23865,10-14-2004,Shipped,4,10,2004,"AV Stores, Co.",(171) 555-1555,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium
10306,225,100,12,22465,10-14-2004,Shipped,4,10,2004,"AV Stores, Co.",(171) 555-1555,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium
10306,237,100,9,23665,10-14-2004,Shipped,4,10,2004,"AV Stores, Co.",(171) 555-1555,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium
10306,245,91.76,11,22449,10-14-2004,Shipped,4,10,2004,"AV Stores, Co.",(171) 555-1555,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium
10306,228,100,16,22765,10-14-2004,Shipped,4,10,2004,"AV Stores, Co.",(171) 555-1555,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium
10306,244,90.4,8,22026,10-14-2004,Shipped,4,10,2004,"AV Stores, Co.",(171) 555-1555,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium
10306,234,100,7,23365,10-14-2004,Shipped,4,10,2004,"AV Stores, Co.",(171) 555-1555,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium
10306,236,84.08,2,19814,10-14-2004,Shipped,4,10,2004,"AV Stores, Co.",(171) 555-1555,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small
10306,251,50.33,17,12615,10-14-2004,Shipped,4,10,2004,"AV Stores, Co.",(171) 555-1555,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small
10306,239,60.34,15,14400,10-14-2004,Shipped,4,10,2004,"AV Stores, Co.",(171) 555-1555,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small
10306,255,54,3,13751,10-14-2004,Shipped,4,10,2004,"AV Stores, Co.",(171) 555-1555,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small
10306,243,91.81,10,22278,10-14-2004,Shipped,4,10,2004,"AV Stores, Co.",(171) 555-1555,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium
10306,248,75.17,1,18616,10-14-2004,Shipped,4,10,2004,"AV Stores, Co.",(171) 555-1555,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium
10306,237,90.15,4,21334,10-14-2004,Shipped,4,10,2004,"AV Stores, Co.",(171) 555-1555,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small
10306,235,100,5,23465,10-14-2004,Shipped,4,10,2004,"AV Stores, Co.",(171) 555-1555,Manchester,EC2 5NT,UK,Ashworth,Victoria,Medium
10306,240,59.51,6,14262,10-14-2004,Shipped,4,10,2004,"AV Stores, Co.",(171) 555-1555,Manchester,EC2 5NT,UK,Ashworth,Victoria,Small
10307,227,100,9,22665,10-14-2004,Shipped,4,10,2004,"Classic Gift Ideas, Inc",2155554695,Philadelphia,71270,USA,Cervantes,Francisca,Small
10307,244,100,1,24365,10-14-2004,Shipped,4,10,2004,"Classic Gift Ideas, Inc",2155554695,Philadelphia,71270,USA,Cervantes,Francisca,Large
10307,236,83.44,7,19663,10-14-2004,Shipped,4,10,2004,"Classic Gift Ideas, Inc",2155554695,Philadelphia,71270,USA,Cervantes,Francisca,Small
10307,253,86.81,6,21933,10-14-2004,Shipped,4,10,2004,"Classic Gift Ideas, Inc",2155554695,Philadelphia,71270,USA,Cervantes,Francisca,Medium
10307,230,75.36,2,17307,10-14-2004,Shipped,4,10,2004,"Classic Gift Ideas, Inc",2155554695,Philadelphia,71270,USA,Cervantes,Francisca,Small
10307,227,71.67,3,16244,10-14-2004,Shipped,4,10,2004,"Classic Gift Ideas, Inc",2155554695,Philadelphia,71270,USA,Cervantes,Francisca,Small
10307,227,91.41,8,20718,10-14-2004,Shipped,4,10,2004,"Classic Gift Ideas, Inc",2155554695,Philadelphia,71270,USA,Cervantes,Francisca,Small
10307,239,97.76,5,23331,10-14-2004,Shipped,4,10,2004,"Classic Gift Ideas, Inc",2155554695,Philadelphia,71270,USA,Cervantes,Francisca,Medium
10307,239,53.63,4,12799,10-14-2004,Shipped,4,10,2004,"Classic Gift Ideas, Inc",2155554695,Philadelphia,71270,USA,Cervantes,Francisca,Small
10308,239,100,2,23865,10-15-2004,Shipped,4,10,2004,Mini Classics,9145554562,White Plains,24067,USA,Frick,Steve,Medium
10308,225,100,1,22465,10-15-2004,Shipped,4,10,2004,Mini Classics,9145554562,White Plains,24067,USA,Frick,Steve,Medium
10308,232,82.79,7,19178,10-15-2004,Shipped,4,10,2004,Mini Classics,9145554562,White Plains,24067,USA,Frick,Steve,Small
10308,239,52.09,3,12431,10-15-2004,Shipped,4,10,2004,Mini Classics,9145554562,White Plains,24067,USA,Frick,Steve,Small
10308,236,100,9,23565,10-15-2004,Shipped,4,10,2004,Mini Classics,9145554562,White Plains,24067,USA,Frick,Steve,Medium
